appid,positive,negative,owners,average_forever,price,genre,total_ratings,genres_Action,genres_Adventure,genres_Casual,genres_Indie,genres_Other,genres_RPG,catagories_fixed_Multi,catagories_fixed_Single,catagories_fixed_Single/Multi
16450,4430,675,1000000,418,1499.0,Action Games,5105,1,0,0,0,0,0,0,0,1
16600,187,35,50000,237,999.0,Indie,222,0,0,0,1,0,0,0,0,1
16710,324,114,100000,28,299.0,Action Games,438,1,0,0,0,0,0,0,1,0
16720,1354,893,200000,42,499.0,Action Games,2247,1,0,0,0,0,0,0,1,0
16730,1208,1060,200000,74,499.0,Action Games,2268,1,0,0,0,0,0,0,1,0
16810,633,119,1000000,265,1999.0,Strategy,752,0,0,0,0,0,0,0,0,1
16900,2003,307,100000,407,1999.0,Action,2310,1,0,0,0,0,0,0,0,1
17080,6682,1698,1000000,303,0.0,Action Games,8380,1,0,0,0,0,0,1,0,0
17140,135,45,50000,8,999.0,RPG,180,0,0,0,0,0,1,0,1,0
17300,8817,1862,1000000,539,499.0,Action Games,10679,1,0,0,0,0,0,0,1,0
17330,2341,432,1000000,219,749.0,Action Games,2773,1,0,0,0,0,0,0,1,0
17390,28152,2817,1000000,1017,1999.0,Action Games,30969,1,0,0,0,0,0,0,1,0
17410,25319,3563,2000000,267,1999.0,Action Games,28882,1,0,0,0,0,0,0,1,0
17430,4756,1713,500000,1256,999.0,Action Games,6469,1,0,0,0,0,0,0,0,1
17440,928,137,500000,364,1999.0,Simulation,1065,0,0,0,0,0,0,0,1,0
17450,8289,691,500000,2743,1999.0,RPG,8980,0,0,0,0,0,1,0,1,0
17460,13797,870,1000000,1171,1999.0,Action Games,14667,1,0,0,0,0,0,0,1,0
17470,14296,1476,1000000,323,1999.0,Action Games,15772,1,0,0,0,0,0,0,1,0
17480,7162,1301,500000,786,1999.0,Strategy,8463,0,0,0,0,0,0,0,1,0
17500,5851,1011,500000,883,0.0,Action Games,6862,1,0,0,0,0,0,1,0,0
17570,4552,638,1000000,335,0.0,Action Games,5190,1,0,0,0,0,0,1,0,0
17580,809,156,200000,201,0.0,Action Games,965,1,0,0,0,0,0,1,0,0
17710,1775,482,200000,192,999.0,Action Games,2257,1,0,0,0,0,0,1,0,0
18000,419,49,200000,115,799.0,Adventure,468,0,1,0,0,0,0,0,1,0
18020,133,24,200000,7,799.0,Adventure,157,0,1,0,0,0,0,0,1,0
18040,647,37,100000,816,1499.0,Action Games,684,1,0,0,0,0,0,0,0,1
18050,160,21,50000,162,1499.0,Action Games,181,1,0,0,0,0,0,0,0,1
18070,167,43,50000,348,1499.0,Action Games,210,1,0,0,0,0,0,0,0,1
18110,378,67,50000,60,0.0,Action Games,445,1,0,0,0,0,0,0,0,1
18120,205,52,50000,9,999.0,Action Games,257,1,0,0,0,0,0,0,1,0
18300,332,110,50000,170,499.0,Casual,442,0,0,1,0,0,0,0,1,0
18400,105,122,100000,255,999.0,Casual,227,0,0,1,0,0,0,0,1,0
18420,114,27,50000,7,999.0,Casual,141,0,0,1,0,0,0,0,1,0
18470,76,28,50000,30,999.0,Strategy,104,0,0,0,0,0,0,0,1,0
18480,62,43,50000,10,999.0,Adventure,105,0,1,0,0,0,0,0,1,0
18500,3940,141,500000,359,999.0,Indie,4081,0,0,0,1,0,0,0,1,0
18700,779,360,200000,34,999.0,Action Games,1139,1,0,0,0,0,0,0,1,0
18820,694,182,100000,175,499.0,Action Games,876,1,0,0,0,0,0,0,0,1
19000,691,680,100000,92,3999.0,Adventure,1371,0,1,0,0,0,0,0,1,0
19200,235,191,20000,44,99.0,Action Games,426,1,0,0,0,0,0,0,1,0
19500,17,52,0,3,499.0,Adventure,69,0,1,0,0,0,0,0,1,0
19800,454,71,100000,70,999.0,Action Games,525,1,0,0,0,0,0,0,1,0
19830,1091,94,200000,150,999.0,Action Games,1185,1,0,0,0,0,0,0,1,0
19900,7528,2272,1000000,407,999.0,Action,9800,1,0,0,0,0,0,0,0,1
19980,1364,354,200000,367,999.0,Action Games,1718,1,0,0,0,0,0,0,1,0
20200,6,10,0,60,1999.0,Indie,16,0,0,0,1,0,0,0,0,1
20500,6626,694,1000000,705,1999.0,Action Games,7320,1,0,0,0,0,0,0,0,1
20510,9418,1303,500000,1114,999.0,Action Games,10721,1,0,0,0,0,0,0,0,1
20530,1661,215,500000,105,999.0,Action Games,1876,1,0,0,0,0,0,0,0,1
20540,1662,118,1000000,3806,1999.0,Strategy,1780,0,0,0,0,0,0,0,0,1
20550,442,392,200000,52,999.0,Action Games,834,1,0,0,0,0,0,0,1,0
20570,2172,206,1000000,1100,1999.0,Strategy,2378,0,0,0,0,0,0,0,0,1
20820,1050,67,200000,39,999.0,Action,1117,1,0,0,0,0,0,0,0,1
20900,48540,6092,2000000,1217,999.0,Action Games,54632,1,0,0,0,0,0,0,1,0
20920,55789,6136,2000000,1130,1999.0,RPG,61925,0,0,0,0,0,1,0,1,0
21000,2466,438,200000,571,1999.0,Action Games,2904,1,0,0,0,0,0,0,0,1
21010,263,131,20000,48,499.0,Action Games,394,1,0,0,0,0,0,0,0,1
21030,99,59,20000,32,499.0,Action Games,158,1,0,0,0,0,0,0,0,1
21090,8769,559,1000000,382,5499.0,Action Games,9328,1,0,0,0,0,0,0,1,0
21100,6652,2527,1000000,322,1999.0,Action Games,9179,1,0,0,0,0,0,0,0,1
21130,3690,666,200000,536,1999.0,Action Games,4356,1,0,0,0,0,0,0,0,1
21300,21,6,0,13,499.0,Indie,27,0,0,0,1,0,0,0,1,0
21600,71,116,20000,18,0.0,Casual,187,0,0,1,0,0,0,0,1,0
21640,114,38,20000,2,499.0,Casual,152,0,0,1,0,0,0,0,0,1
21660,319,132,100000,2828,1999.0,Action Games,451,1,0,0,0,0,0,0,0,1
21670,797,293,200000,346,999.0,Action Games,1090,1,0,0,0,0,0,0,0,1
21680,519,330,200000,17,999.0,Action Games,849,1,0,0,0,0,0,0,0,1
21690,17464,2584,1000000,1132,499.0,Action Games,20048,1,0,0,0,0,0,0,0,1
21780,543,58,50000,24,999.0,Racing,601,0,0,0,0,0,0,0,1,0
21800,419,126,100000,29,299.0,Strategy,545,0,0,0,0,0,0,0,0,1
21980,1772,320,200000,289,999.0,Action Games,2092,1,0,0,0,0,0,0,1,0
22000,4259,271,1000000,147,1499.0,Indie,4530,0,0,0,1,0,0,0,1,0
22100,4504,361,500000,491,999.0,Indie,4865,0,0,0,1,0,0,0,1,0
22120,1840,118,200000,630,999.0,Action Games,1958,1,0,0,0,0,0,0,1,0
22130,318,63,100000,4242,1499.0,Strategy,381,0,0,0,0,0,0,0,0,1
22180,2254,246,500000,180,999.0,Action Games,2500,1,0,0,0,0,0,0,1,0
22200,2196,389,200000,238,999.0,Action Games,2585,1,0,0,0,0,0,0,1,0
22230,2893,273,200000,158,999.0,Action Games,3166,1,0,0,0,0,0,0,0,1
22300,11920,3269,500000,909,999.0,RPG,15189,0,0,0,0,0,1,0,1,0
22310,638,308,50000,11,499.0,Action Games,946,1,0,0,0,0,0,0,0,1
22320,14694,734,1000000,785,1499.0,RPG,15428,0,0,0,0,0,1,0,1,0
22330,25988,1220,1000000,1005,1499.0,RPG,27208,0,0,0,0,0,1,0,1,0
22330,25988,1220,1000000,1005,1499.0,RPG,27208,0,0,0,0,0,1,0,1,0
22350,4149,2582,1000000,234,0.0,Action Games,6731,1,0,0,0,0,0,0,0,1
22370,23152,6238,2000000,932,1999.0,RPG,29390,0,0,0,0,0,1,0,1,0
22380,112232,4275,2000000,3190,999.0,Action Games,116507,1,0,0,0,0,0,0,1,0
22450,667,251,100000,54,499.0,Action Games,918,1,0,0,0,0,0,0,0,0
22500,165,25,20000,294,999.0,Strategy,190,0,0,0,0,0,0,0,0,1
22600,3126,505,500000,269,1999.0,Strategy,3631,0,0,0,0,0,0,0,0,1
22610,999,368,200000,138,199.0,Action Games,1367,1,0,0,0,0,0,0,0,1
22650,572,257,200000,91,199.0,Action Games,829,1,0,0,0,0,0,0,0,1
22670,312,117,200000,208,199.0,Action Games,429,1,0,0,0,0,0,0,0,1
23300,112,73,100000,14,599.0,Casual,185,0,0,1,0,0,0,0,1,0
23310,3023,698,500000,469,0.0,RPG,3721,0,0,0,0,0,1,0,1,0
23400,267,60,100000,5058,999.0,Simulation,327,0,0,0,0,0,0,0,1,0
23420,143,65,50000,246,999.0,Strategy,208,0,0,0,0,0,0,0,0,1
23450,428,159,200000,332,499.0,Simulation,587,0,0,0,0,0,0,0,1,0
23460,112,27,20000,83,399.0,Action Games,139,1,0,0,0,0,0,0,1,0
23490,1444,190,1000000,258,999.0,Simulation,1634,0,0,0,0,0,0,0,1,0
23500,133,152,20000,155,999.0,Casual,285,0,0,1,0,0,0,1,0,0
23530,812,112,50000,82,999.0,Action Games,924,1,0,0,0,0,0,0,0,1
23600,84,28,20000,484,999.0,Indie,112,0,0,0,1,0,0,0,1,0
23700,153,112,50000,546,1499.0,Casual,265,0,0,1,0,0,0,1,0,0
24010,13286,6576,500000,1587,2999.0,Simulation,19862,0,0,0,0,0,0,0,1,0
24200,12532,3258,2000000,1659,0.0,Action Games,15790,1,0,0,0,0,0,1,0,0
24240,34713,2523,2000000,435,1499.0,Action Games,37236,1,0,0,0,0,0,0,0,1
24400,353,142,200000,567,499.0,RPG,495,0,0,0,0,0,1,0,0,1
24420,1141,148,200000,203,999.0,Indie,1289,0,0,0,1,0,0,0,1,0
24460,14,25,50000,1,499.0,RPG,39,0,0,0,0,0,1,0,1,0
24480,220,197,100000,1040,999.0,RPG,417,0,0,0,0,0,1,0,1,0
24670,864,419,100000,1148,999.0,Simulation,1283,0,0,0,0,0,0,0,0,1
24720,3578,557,500000,371,1999.0,Action Games,4135,1,0,0,0,0,0,0,1,0
24740,11132,1662,1000000,449,0.0,Racing,12794,0,0,0,0,0,0,0,0,1
24780,4587,1199,1000000,409,1999.0,Simulation,5786,0,0,0,0,0,0,0,1,0
24790,4000,440,500000,622,1499.0,Strategy,4440,0,0,0,0,0,0,0,1,0
24800,2502,505,500000,708,1999.0,Strategy,3007,0,0,0,0,0,0,0,1,0
24810,2145,105,200000,729,1499.0,Strategy,2250,0,0,0,0,0,0,0,0,1
24840,2834,722,200000,116,999.0,Action Games,3556,1,0,0,0,0,0,0,0,1
24870,1775,567,200000,499,1999.0,Racing,2342,0,0,0,0,0,0,0,0,1
24960,28059,4413,2000000,1847,1499.0,Action Games,32472,1,0,0,0,0,0,0,0,1
24980,13563,790,1000000,1891,1999.0,RPG,14353,0,0,0,0,0,1,0,1,0
25000,4544,1456,100000,224,2999.0,Action Games,6000,1,0,0,0,0,0,0,0,1
25010,356,99,100000,100,999.0,Action Games,455,1,0,0,0,0,0,0,1,0
25600,223,38,50000,117,0.0,Indie,261,0,0,0,1,0,0,0,1,0
25700,220,41,50000,344,499.0,Action Games,261,1,0,0,0,0,0,0,0,1
25800,1406,287,200000,364,1499.0,Strategy,1693,0,0,0,0,0,0,0,0,1
25830,1571,120,100000,171,999.0,Strategy,1691,0,0,0,0,0,0,0,0,1
25850,94,32,50000,14,499.0,RPG,126,0,0,0,0,0,1,0,0,1
25890,3890,1132,500000,917,999.0,Strategy,5022,0,0,0,0,0,0,0,0,1
25900,1836,185,200000,627,699.0,RPG,2021,0,0,0,0,0,1,0,1,0
25930,68,58,50000,24,999.0,Strategy,126,0,0,0,0,0,0,0,0,1
25980,481,214,200000,727,999.0,Simulation,695,0,0,0,0,0,0,0,1,0
25990,405,28,100000,71,999.0,Strategy,433,0,0,0,0,0,0,0,0,1
26000,179,40,50000,50,999.0,Action Games,219,1,0,0,0,0,0,0,1,0
26500,720,97,500000,206,599.0,Indie,817,0,0,0,1,0,0,0,1,0
26800,7421,461,1000000,197,499.0,Casual,7882,0,0,1,0,0,0,0,1,0
26900,784,126,500000,43,1999.0,Casual,910,0,0,1,0,0,0,0,1,0
27000,566,182,50000,167,999.0,Adventure,748,0,1,0,0,0,0,0,1,0
27020,333,215,20000,21,499.0,Indie,548,0,0,0,1,0,0,0,1,0
27330,144,213,50000,83,0.0,Action Games,357,1,0,0,0,0,0,0,0,1
27400,121,70,50000,3,1999.0,RPG,191,0,0,0,0,0,1,0,1,0
27800,45,18,20000,1,999.0,Indie,63,0,0,0,1,0,0,0,1,0
27810,45,11,20000,42,999.0,Indie,56,0,0,0,1,0,0,0,1,0
27900,90,161,50000,6,249.0,Action Games,251,1,0,0,0,0,0,0,1,0
27920,93,96,50000,6,99.0,Action Games,189,1,0,0,0,0,0,0,0,1
27940,213,415,50000,76,299.0,Action Games,628,1,0,0,0,0,0,0,0,1
28000,3881,2522,500000,233,999.0,Action Games,6403,1,0,0,0,0,0,0,0,1
29180,962,128,200000,194,999.0,Casual,1090,0,0,1,0,0,0,0,1,0
29800,3251,852,200000,171,199.0,Action,4103,1,0,0,0,0,0,0,1,0
29900,418,113,50000,261,999.0,Action Games,531,1,0,0,0,0,0,0,0,1
31100,41,9,0,11,1499.0,Adventure,50,0,1,0,0,0,0,0,1,0
31170,425,50,50000,112,1499.0,Adventure,475,0,1,0,0,0,0,0,1,0
31190,44,5,0,222,1499.0,Adventure,49,0,1,0,0,0,0,0,1,0
31200,42,12,20000,141,1499.0,Adventure,54,0,1,0,0,0,0,0,1,0
31280,7448,992,1000000,275,0.0,Casual,8440,0,0,1,0,0,0,0,1,0
31290,1932,261,500000,105,0.0,Adventure,2193,0,1,0,0,0,0,0,1,0
31700,332,54,100000,81,0.0,Action Games,386,1,0,0,0,0,0,0,0,1
32110,59,21,20000,8,999.0,Casual,80,0,0,1,0,0,0,0,1,0
32120,30,24,0,5,999.0,Casual,54,0,0,1,0,0,0,0,1,0
32140,100,46,50000,1,999.0,Adventure,146,0,1,0,0,0,0,0,1,0
32150,343,7,0,742,499.0,Casual,350,0,0,1,0,0,0,0,1,0
32160,301,49,50000,324,999.0,Sports,350,0,0,0,0,0,0,0,0,1
32200,83,46,20000,209,999.0,Action Games,129,1,0,0,0,0,0,0,0,1
32310,159,42,20000,56,599.0,Adventure,201,0,1,0,0,0,0,0,1,0
32330,936,164,100000,349,1999.0,Action Games,1100,1,0,0,0,0,0,0,0,1
32340,382,51,100000,125,599.0,Adventure,433,0,1,0,0,0,0,0,1,0
32350,251,263,50000,34,599.0,Action Games,514,1,0,0,0,0,0,0,1,0
32360,3194,151,500000,301,999.0,Adventure,3345,0,1,0,0,0,0,0,1,0
32370,19450,2053,1000000,446,999.0,Adventure,21503,0,1,0,0,0,0,0,1,0
32380,1071,363,500000,43,599.0,Action Games,1434,1,0,0,0,0,0,0,0,1
32390,462,249,200000,41,299.0,Action Games,711,1,0,0,0,0,0,0,0,1
32400,1903,231,200000,44,599.0,Action Games,2134,1,0,0,0,0,0,0,1,0
32420,257,341,200000,76,1999.0,Action Games,598,1,0,0,0,0,0,0,0,1
32430,4077,1840,1000000,302,1999.0,Action Games,5917,1,0,0,0,0,0,0,1,0
32440,10814,440,500000,467,1999.0,Adventure,11254,0,1,0,0,0,0,0,0,1
32450,481,109,50000,142,1999.0,Adventure,590,0,1,0,0,0,0,0,0,1
32460,1587,86,200000,332,999.0,Adventure,1673,0,1,0,0,0,0,0,1,0
32470,19965,591,1000000,2552,1999.0,Strategy,20556,0,0,0,0,0,0,0,0,1
32500,2742,1945,1000000,267,1999.0,Action Games,4687,1,0,0,0,0,0,0,1,0
32510,2981,233,500000,586,1999.0,Action Games,3214,1,0,0,0,0,0,0,0,1
32620,330,35,20000,263,499.0,Action Games,365,1,0,0,0,0,0,0,1,0
32630,231,37,100000,1492,499.0,Action Games,268,1,0,0,0,0,0,0,0,1
32670,381,33,50000,225,1499.0,Action,414,1,0,0,0,0,0,0,0,1
32680,272,23,50000,314,999.0,Action Games,295,1,0,0,0,0,0,0,0,1
32800,6636,1744,1000000,468,0.0,Action Games,8380,1,0,0,0,0,0,0,0,1
33100,1636,120,200000,282,499.0,Action,1756,1,0,0,0,0,0,0,1,0
33110,236,118,200000,336,499.0,Action,354,1,0,0,0,0,0,0,1,0
33120,1519,118,200000,178,499.0,Action Games,1637,1,0,0,0,0,0,0,1,0
33130,562,112,100000,31,499.0,Action,674,1,0,0,0,0,0,0,1,0
33180,404,110,100000,22,999.0,Action,514,1,0,0,0,0,0,0,1,0
33210,346,41,200000,71,0.0,Simulation,387,0,0,0,0,0,0,0,1,0
33220,1892,703,50000,458,1999.0,Action Games,2595,1,0,0,0,0,0,0,0,1
33230,24676,3413,2000000,1120,1999.0,Action Games,28089,1,0,0,0,0,0,0,1,0
33320,796,362,200000,520,999.0,Action Games,1158,1,0,0,0,0,0,0,1,0
33390,29,7,0,49,999.0,Action Games,36,1,0,0,0,0,0,0,1,0
33460,1563,801,200000,222,1499.0,Adventure,2364,0,1,0,0,0,0,0,1,0
33520,527,71,200000,273,699.0,Simulation,598,0,0,0,0,0,0,0,1,0
33570,442,106,100000,486,499.0,RPG,548,0,0,0,0,0,1,0,1,0
33600,646,83,100000,56,599.0,Adventure,729,0,1,0,0,0,0,0,1,0
33610,269,213,100000,39,599.0,Adventure,482,0,1,0,0,0,0,0,1,0
33620,335,80,20000,150,599.0,Action Games,415,1,0,0,0,0,0,0,0,1
33650,326,42,50000,14,499.0,Casual,368,0,0,1,0,0,0,0,1,0
33670,214,181,200000,607,1499.0,RPG,395,0,0,0,0,0,1,0,0,1
33680,1025,97,50000,88,499.0,Indie,1122,0,0,0,1,0,0,0,1,0
33770,210,50,50000,226,1999.0,RPG,260,0,0,0,0,0,1,0,1,0
33900,1754,346,500000,922,1299.0,Action Games,2100,1,0,0,0,0,0,0,0,1
33930,19255,1596,2000000,5952,1999.0,Action Games,20851,1,0,0,0,0,0,0,0,1
33990,89,97,20000,67,1299.0,Adventure,186,0,1,0,0,0,0,0,1,0
34010,3507,858,200000,386,0.0,Action Games,4365,1,0,0,0,0,0,0,1,0
34030,13504,1223,1000000,2117,2499.0,Strategy,14727,0,0,0,0,0,0,0,0,1
34190,1186,251,100000,82,999.0,Racing,1437,0,0,0,0,0,0,0,0,1
34270,5716,1038,1000000,140,3034.0,Action Games,6754,1,0,0,0,0,0,0,0,1
34420,69,63,50000,200,499.0,Strategy,132,0,0,0,0,0,0,0,0,1
34600,341,126,200000,678,799.0,Strategy,467,0,0,0,0,0,0,0,1,0
34810,111,31,20000,1,299.0,Action Games,142,1,0,0,0,0,0,0,1,0
34820,464,125,100000,11,499.0,Simulation,589,0,0,0,0,0,0,0,0,1
34830,3134,2454,500000,1452,799.0,Action Games,5588,1,0,0,0,0,0,0,0,1
34870,10137,3633,1000000,407,999.0,Action Games,13770,1,0,0,0,0,0,0,0,1
34900,11105,3048,200000,189,99.0,Indie,14153,0,0,0,1,0,0,0,1,0
34920,49,156,20000,21,999.0,Action Games,205,1,0,0,0,0,0,0,1,0
35000,2645,353,200000,180,999.0,Action,2998,1,0,0,0,0,0,0,1,0
35140,29875,1186,2000000,612,1999.0,Action Games,31061,1,0,0,0,0,0,0,1,0
35070,77,49,20000,2,399.0,Casual,126,0,0,1,0,0,0,0,1,0
35130,3162,301,500000,224,999.0,Action Games,3463,1,0,0,0,0,0,0,0,1
35310,106,51,20000,44,999.0,Action Games,157,1,0,0,0,0,0,0,1,0
35450,31313,2513,500000,1893,999.0,Action Games,33826,1,0,0,0,0,0,1,0,0
35460,688,238,200000,76,999.0,Action Games,926,1,0,0,0,0,0,0,1,0
35480,683,213,200000,90,999.0,Strategy,896,0,0,0,0,0,0,0,1,0
35600,46,40,20000,26,499.0,Adventure,86,0,1,0,0,0,0,0,1,0
35700,11614,509,2000000,345,1499.0,Action Games,12123,1,0,0,0,0,0,0,0,1
35720,18480,832,2000000,388,499.0,Action Games,19312,1,0,0,0,0,0,0,0,1
35800,138,22,50000,11,0.0,Casual,160,0,0,1,0,0,0,0,1,0
36000,190,116,100000,33,399.0,Action Games,306,1,0,0,0,0,0,0,1,0
37000,697,159,100000,167,999.0,Action Games,856,1,0,0,0,0,0,0,1,0
37010,147,98,20000,573,999.0,Action Games,245,1,0,0,0,0,0,0,1,0
37030,149,46,100000,115,999.0,Strategy,195,0,0,0,0,0,0,0,1,0
37100,101,44,50000,54,499.0,Action Games,145,1,0,0,0,0,0,0,1,0
37400,535,126,200000,4,499.0,Adventure,661,0,1,0,0,0,0,0,1,0
37500,32,9,0,67,199.0,Indie,41,0,0,0,1,0,0,0,0,1
37600,902,88,100000,214,299.0,Adventure,990,0,1,0,0,0,0,0,1,0
37800,28,13,20000,11,999.0,Indie,41,0,0,0,1,0,0,0,1,0
38130,45,2,0,17,499.0,Casual,47,0,0,1,0,0,0,0,1,0
38210,273,65,50000,23,299.0,Casual,338,0,0,1,0,0,0,0,0,1
38400,10475,807,1000000,230,999.0,RPG,11282,0,0,0,0,0,1,0,1,0
38410,7548,463,1000000,263,999.0,RPG,8011,0,0,0,0,0,1,0,1,0
38420,1187,302,500000,114,999.0,Strategy,1489,0,0,0,0,0,0,0,0,1
38600,2251,220,200000,289,999.0,Casual,2471,0,0,1,0,0,0,0,1,0
38700,1736,247,200000,71,499.0,Casual,1983,0,0,1,0,0,0,0,1,0
38720,1097,123,200000,35,99.0,Casual,1220,0,0,1,0,0,0,0,1,0
38740,1834,156,200000,46,699.0,Action,1990,1,0,0,0,0,0,0,1,0
39000,10633,1184,1000000,84,0.0,Adventure,11817,0,1,0,0,0,0,0,0,1
39120,7489,2523,2000000,2537,0.0,Free to Play,10012,0,0,0,0,0,0,1,0,0
39140,17045,1291,1000000,1459,1199.0,RPG,18336,0,0,0,0,0,1,0,1,0
39150,6538,815,500000,994,1199.0,RPG,7353,0,0,0,0,0,1,0,1,0
39160,1341,951,200000,307,1499.0,Action Games,2292,1,0,0,0,0,0,0,0,1
39190,1970,519,500000,85,699.0,RPG,2489,0,0,0,0,0,1,0,1,0
39200,1241,469,500000,99,699.0,RPG,1710,0,0,0,0,0,1,0,1,0
39210,26241,3707,2000000,10610,1999.0,Massively Multiplayer,29948,0,0,0,0,1,0,0,0,1
39500,5173,1082,500000,1358,999.0,Action Games,6255,1,0,0,0,0,0,0,1,0
39510,6476,636,500000,622,999.0,Action Games,7112,1,0,0,0,0,0,0,1,0
39520,247,94,100000,16,999.0,Simulation,341,0,0,0,0,0,0,0,0,1
39530,906,106,100000,117,999.0,Action,1012,1,0,0,0,0,0,0,0,0
39540,1203,227,200000,1233,999.0,Action Games,1430,1,0,0,0,0,0,0,1,0
39550,549,213,200000,1120,1499.0,RPG,762,0,0,0,0,0,1,0,0,1
39560,104,256,100000,5,999.0,Action Games,360,1,0,0,0,0,0,0,0,1
39630,189,71,100000,28,499.0,Action Games,260,1,0,0,0,0,0,0,0,1
39640,136,46,50000,102,499.0,Action,182,1,0,0,0,0,0,0,1,0
39650,472,218,500000,93,999.0,Simulation,690,0,0,0,0,0,0,0,1,0
39660,142,62,200000,479,999.0,Simulation,204,0,0,0,0,0,0,0,1,0
39670,710,274,100000,108,499.0,Action Games,984,1,0,0,0,0,0,0,0,1
39680,2611,570,200000,1666,999.0,Simulation,3181,0,0,0,0,0,0,0,1,0
39690,1066,930,200000,147,1499.0,RPG,1996,0,0,0,0,0,1,0,1,0
39800,2260,300,200000,1793,199.0,Action Games,2560,1,0,0,0,0,0,0,0,1
40100,7868,1133,1000000,1167,1299.0,Strategy,9001,0,0,0,0,0,0,0,0,1
40300,5254,715,500000,701,999.0,RPG,5969,0,0,0,0,0,1,0,1,0
40320,116,15,20000,44,499.0,Strategy,131,0,0,0,0,0,0,0,0,1
40350,294,34,50000,4,999.0,Adventure,328,0,1,0,0,0,0,0,1,0
40380,878,225,50000,32,499.0,Racing,1103,0,0,0,0,0,0,0,1,0
40390,3695,989,1000000,614,999.0,RPG,4684,0,0,0,0,0,1,0,1,0
40400,1218,240,200000,264,249.0,Indie,1458,0,0,0,1,0,0,0,0,1
40420,141,69,100000,90,124.0,Casual,210,0,0,1,0,0,0,0,0,1
40700,7932,371,500000,269,499.0,Adventure,8303,0,1,0,0,0,0,0,1,0
40720,958,192,100000,55,499.0,Adventure,1150,0,1,0,0,0,0,0,1,0
40800,26789,1444,1000000,276,299.0,Indie,28233,0,0,0,1,0,0,0,1,0
40930,360,50,100000,70,499.0,Adventure,410,0,1,0,0,0,0,0,1,0
40950,5384,295,1000000,457,599.0,Simulation,5679,0,0,0,0,0,0,0,0,1
40970,9152,269,1000000,454,999.0,Simulation,9421,0,0,0,0,0,0,0,0,1
40980,931,186,200000,213,1499.0,Simulation,1117,0,0,0,0,0,0,0,0,1
40990,4243,427,200000,616,1499.0,Action Games,4670,1,0,0,0,0,0,0,1,0
41000,5364,345,1000000,242,1499.0,Action Games,5709,1,0,0,0,0,0,0,0,1
41050,1981,66,200000,163,599.0,Action Games,2047,1,0,0,0,0,0,0,0,1
41060,1147,43,100000,134,599.0,Action Games,1190,1,0,0,0,0,0,0,0,1
41070,19746,2516,2000000,432,3999.0,Action Games,22262,1,0,0,0,0,0,0,0,1
41100,1174,528,200000,34,0.0,Action Games,1702,1,0,0,0,0,0,0,1,0
41300,1648,139,200000,327,0.0,Action,1787,1,0,0,0,0,0,0,0,1
41500,4733,419,1000000,458,1499.0,RPG,5152,0,0,0,0,0,1,0,1,0
41600,45,46,20000,8,1999.0,Action Games,91,1,0,0,0,0,0,0,1,0
41700,16072,576,1000000,1282,1999.0,Action Games,16648,1,0,0,0,0,0,0,0,1
41730,97,42,20000,186,999.0,Action Games,139,1,0,0,0,0,0,0,1,0
41740,292,71,50000,26,999.0,Action Games,363,1,0,0,0,0,0,0,1,0
41800,556,182,200000,175,799.0,Indie,738,0,0,0,1,0,0,0,0,1
41900,767,239,200000,125,1999.0,Action Games,1006,1,0,0,0,0,0,0,1,0
42120,1519,583,500000,336,999.0,Action,2102,1,0,0,0,0,0,1,0,0
42140,174,89,50000,193,999.0,Adventure,263,0,1,0,0,0,0,0,0,1
42170,446,348,200000,59,1499.0,Action Games,794,1,0,0,0,0,0,0,0,1
42500,247,162,200000,25,99.0,Action Games,409,1,0,0,0,0,0,0,0,1
42670,3550,280,200000,349,2999.0,Action Games,3830,1,0,0,0,0,0,0,0,1
42700,21003,2336,2000000,1074,3999.0,Action,23339,1,0,0,0,0,0,0,0,1
42850,250,45,50000,35,999.0,Strategy,295,0,0,0,0,0,0,0,0,1
42890,436,55,100000,80,999.0,Strategy,491,0,0,0,0,0,0,0,0,1
42910,23644,2730,2000000,617,999.0,Action,26374,1,0,0,0,0,0,0,0,1
42920,52,84,50000,323,999.0,Strategy,136,0,0,0,0,0,0,0,0,1
42930,13,4,20000,197,199.0,Strategy,17,0,0,0,0,0,0,0,1,0
42950,15,2,20000,30,199.0,Strategy,17,0,0,0,0,0,0,0,1,0
42960,9494,893,500000,3428,1999.0,Strategy,10387,0,0,0,0,0,0,0,0,1
42980,119,55,100000,15,999.0,Strategy,174,0,0,0,0,0,0,1,0,0
42990,372,482,200000,2119,1999.0,Strategy,854,0,0,0,0,0,0,1,0,0
43000,560,356,200000,147,999.0,Action Games,916,1,0,0,0,0,0,0,0,1
43100,137,35,20000,434,1499.0,Simulation,172,0,0,0,0,0,0,0,1,0
43190,565,93,50000,450,899.0,Action Games,658,1,0,0,0,0,0,0,0,1
43500,72,91,20000,20,999.0,Simulation,163,0,0,0,0,0,0,0,1,0
44100,81,13,20000,20,499.0,Action Games,94,1,0,0,0,0,0,0,0,1
44360,419,166,200000,236,499.0,Racing,585,0,0,0,0,0,0,0,0,1
44600,63,31,20000,20,699.0,Racing,94,0,0,0,0,0,0,0,0,1
45000,339,34,100000,251,999.0,Indie,373,0,0,0,1,0,0,0,0,1
45100,1370,284,100000,214,499.0,Casual,1654,0,0,1,0,0,0,0,1,0
45300,368,190,100000,872,999.0,Simulation,558,0,0,0,0,0,0,0,1,0
45400,828,71,100000,27,99.0,Indie,899,0,0,0,1,0,0,0,1,0
